legislature,session,vote_num,date,vote_type,title,deputy_name,group,vote
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROGGIANI SILVIA,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROMANO FRANCESCO SAVERIO,NM-M-C,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSATO ETTORE,AIV-RE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSCANI FABIO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSSELLO CRISTINA,FI-PPE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSSI ANDREA,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSSI ANGELO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSSI FABRIZIO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROSSO MATTEO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROTELLI MAURO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ROTONDI GIANFRANCO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,RUBANO FRANCESCO MARIA,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,RUFFINO DANIELA,AIV-RE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,RUSPANDINI MASSIMO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,RUSSO GAETANA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,RUSSO PAOLO EMILIO,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SACCANI JOTTI GLORIA,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SALA FABRIZIO,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SANTILLO AGOSTINO,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SARRACINO MARCO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SASSO ROSSANO,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SBARDELLA LUCA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCARPA RACHELE,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCERRA FILIPPO,M5S,In missione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCHIANO DI VISCONTI MICHELE,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCHIFONE MARTA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCHLEIN ELLY,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCHULLIAN MANFRED,M-MIN,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCOTTO ARTURO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SCUTELLA' ELISA,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SEMENZATO MARTINA,NM-M-C,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SERRACCHIANI DEBORA,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SILVESTRI FRANCESCO,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SILVESTRI RACHELE,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SIMIANI MARCO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SIRACUSANO MATILDE,FI-PPE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SORTE ALESSANDRO,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SOTTANELLI GIULIO CESARE,AIV-RE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SOUMAHORO ABOUBAKAR,AVS,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SPERANZA ROBERTO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SPORTIELLO GILDA,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SQUERI LUCA,FI-PPE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,STEFANAZZI CLAUDIO MICHELE,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,STEFANI ALBERTO,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,STEGER DIETER,M-MIN,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,STUMPO NICOLA,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,SUDANO VALERIA,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TABACCI BRUNO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TAJANI ANTONIO,FI-PPE,In missione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TASSINARI ROSARIA,FI-PPE,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TENERINI CHIARA,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TESTA GUERINO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TIRELLI FRANCO,NM-M-C,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TOCCALINI LUCA,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TODDE ALESSANDRA,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TORTO DANIELA,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TOSI FLAVIO,FI-PPE,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TRANCASSINI PAOLO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TRAVERSI ROBERTO,M5S,Favorevole
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TREMAGLIA ANDREA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TREMONTI GIULIO,FDI,In missione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,TUCCI RICCARDO,M5S,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,URZI' ALESSANDRO,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,VACCARI STEFANO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,VARCHI MARIA CAROLINA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,VIETRI IMMA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,VINCI GIANLUCA,FDI,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,VOLPI ANDREA,FDI,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZAN ALESSANDRO,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZANELLA LUANA,AVS,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZARATTI FILIBERTO,AVS,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZIELLO EDOARDO,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZINGARETTI NICOLA,PD-IDP,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZINZI GIANPIERO,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZOFFILI EUGENIO,LEGA,Astensione
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZUCCONI RICCARDO,FDI,Non ha partecipato
19,13,1,23/11/2022,Votazione nominale n.1,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ZURZOLO IMMACOLATA,FDI,Astensione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AIELLO DAVIDE,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ALBANO LUCIA,FDI,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ALIFANO ENRICA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ALMICI CRISTINA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AMATO GAETANO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AMBROSI ALESSIA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AMENDOLA VINCENZO,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AMICH ENZO,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AMORESE ALESSANDRO,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ANDREUZZA GIORGIA,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ANGELUCCI ANTONIO,LEGA,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ANTONIOZZI ALFREDO,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,APPENDINO CHIARA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ARRUZZOLO GIOVANNI,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ASCANI ANNA,PD-IDP,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,ASCARI STEFANIA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,AURIEMMA CARMELA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BAGNAI ALBERTO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BAGNASCO ROBERTO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BAKKALI OUIDAD,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BALDELLI ANTONIO,FDI,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BALDINO VITTORIA,M5S,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BARABOTTI ANDREA,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BARBAGALLO ANTHONY EMANUELE,PD-IDP,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BARELLI PAOLO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BARZOTTI VALENTINA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BATTILOCCHIO ALESSANDRO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BATTISTONI FRANCESCO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BELLOMO DAVIDE,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BELLUCCI MARIA TERESA,FDI,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BENIGNI STEFANO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BENVENUTI GOSTOLI STEFANO MARIA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BENVENUTO ALESSANDRO MANUEL,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BENZONI FABRIZIO,AIV-RE,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BERGAMINI DAVIDE,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BERGAMINI DEBORAH,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BERRUTO MAURO,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BICCHIELLI PINO,NM-M-C,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BIGNAMI GALEAZZO,FDI,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BILLI SIMONE,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BISA INGRID,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BITONCI MASSIMO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BOF GIANANGELO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BOLDRINI LAURA,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BONAFE' SIMONA,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BONELLI ANGELO,AVS,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BONETTI ELENA,AIV-RE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BONIFAZI FRANCESCO,AIV-RE,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BORDONALI SIMONA,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BORRELLI FRANCESCO EMILIO,AVS,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BOSCHI MARIA ELENA,AIV-RE,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BOSSI UMBERTO,LEGA,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BRAGA CHIARA,PD-IDP,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BRAMBILLA MICHELA VITTORIA,M-ALT,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BRUNO RAFFAELE,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BRUZZONE FRANCESCO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,BUONGUERRIERI ALICE,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAFIERO DE RAHO FEDERICO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAIATA SALVATORE,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CALDERONE TOMMASO ANTONINO,FI-PPE,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CALOVINI GIANGIACOMO,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CANDIANI STEFANO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CANGIANO GEROLAMO,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CANNATA GIOVANNI LUCA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CANNIZZARO FRANCESCO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CANTONE LUCIANO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAPARVI VIRGINIO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAPPELLACCI UGO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAPPELLETTI ENRICO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARAMANNA GIANLUCA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARAMIELLO ALESSANDRO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARE' NICOLA,PD-IDP,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARETTA MARIA CRISTINA,FDI,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARFAGNA MARIA ROSARIA,AIV-RE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARLONI MIRCO,LEGA,In missione
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARMINA IDA,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAROPPO ANDREA,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAROTENUTO DARIO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CARRA' ANASTASIO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CASASCO MAURIZIO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CASO ANTONIO,M5S,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CASTIGLIONE GIUSEPPE,AIV-RE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CASU ANDREA,PD-IDP,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CATTANEO ALESSANDRO,FI-PPE,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CATTOI VANESSA,LEGA,Non ha partecipato
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAVANDOLI LAURA,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CAVO ILARIA,NM-M-C,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CECCHETTI FABRIZIO,LEGA,Favorevole
19,13,2,23/11/2022,Votazione nominale n.2,del23/11/2022seduta n.13presieduta daFONTANA LORENZO,CENTEMERO GIULIO,LEGA,Favorevole
